Date,Date de valeur,Description,Category,Débit,Crédit,Solde,Source
14/11/2023,13/11/2023,TVA FT2331861HZQ\BNK,Frais bancaires,400.0,,879506.81,MCB Internet Banking Document (37).csv
14/11/2023,13/11/2023,Prelevement automatic -DR DD INTERMEDIATARY FT2331861HZQ\BNK   TELMA S.A F2311159385,Autre revenu,,249000.0,630506.81,MCB Internet Banking Document (37).csv
14/11/2023,14/11/2023,Retrait sur GAB confrere  424750 FT233183WHXB\BNK  SGMADA Agence MAHAZO,Retrait,300000.0,,330506.81,MCB Internet Banking Document (37).csv
14/11/2023,14/11/2023,Retrait sur GAB confrere  636910 FT23318XBTCP\BNK  SGMADA Agence MAHAZO,Retrait,50000.0,,280506.81,MCB Internet Banking Document (37).csv
17/11/2023,17/11/2023,Retrait sur GAB confrere  469510 FT23321KYLHH\BNK  BNI BNIANALAMAHITSY,Retrait,50000.0,,230506.81,MCB Internet Banking Document (37).csv
20/11/2023,20/11/2023,Retrait sur GAB confrere  425610 FT23324GJP6Y\BNK  SGMADA Bankin tsika,Retrait,150000.0,,80506.81,MCB Internet Banking Document (37).csv
21/11/2023,21/11/2023,Retrait sur GAB confrere  700090 FT233252QD04\BNK  SGMADA Mahazo,Retrait,30000.0,,50506.81,MCB Internet Banking Document (37).csv
24/11/2023,24/11/2023,Retrait sur GAB confrere  634760 FT23328KW520\BNK  SGMADA Agence MAHAZO,Retrait,30000.0,,20506.81,MCB Internet Banking Document (37).csv
30/11/2023,01/12/2023,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20231130,Frais bancaires,2000.0,,18506.81,MCB Internet Banking Document (37).csv
30/11/2023,01/12/2023,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20231130,Frais bancaires,10000.0,,8506.81,MCB Internet Banking Document (37).csv
04/12/2023,04/12/2023,Virement recus Banque Confrere BUSINESS PERFORMANCE OFFICE FT23338BDZ69\BNK   Facture Novembre 2023,Autre revenu,,2940000.0,2948506.81,MCB Internet Banking Document (38).csv
04/12/2023,04/12/2023,DB vente carte etrangere  610990 FT23338FHJG5\BNK  SPOTIFY AB,Paiement carte,13849.5,,2934657.31,MCB Internet Banking Document (38).csv
04/12/2023,04/12/2023,JUICE Virement autre banque locale MANOHISOA FITAHIANOMENJANAHARY DEBO FT23338T1GH1\BNK   Acompte,Autre revenu,,700000.0,2234657.31,MCB Internet Banking Document (38).csv
04/12/2023,04/12/2023,Retrait sur GAB confrere  675610 FT2333820H7D\BNK  SGMADA Agence MAHAZO,Retrait,200000.0,,2034657.31,MCB Internet Banking Document (38).csv
05/12/2023,05/12/2023,Retrait sur GAB confrere  711550 FT23339C3K5T\BNK  BOAMGXB-GAB-1- MAHAZO,Retrait,50000.0,,1984657.31,MCB Internet Banking Document (38).csv
06/12/2023,06/12/2023,Retrait sur GAB confrere  474080 FT23340T1HPF\BNK  SGMADA Agence MAHAZO,Retrait,350000.0,,1634657.31,MCB Internet Banking Document (38).csv
07/12/2023,07/12/2023,Retrait sur GAB confrere  306260 FT23341RVRKH\BNK  BNI BNI ANTANINARENINA,Retrait,200000.0,,1434657.31,MCB Internet Banking Document (38).csv
07/12/2023,07/12/2023,Retrait sur GAB confrere  306680 FT23341650PJ\BNK  BNI BNI ANTANINARENINA,Retrait,200000.0,,1234657.31,MCB Internet Banking Document (38).csv
07/12/2023,07/12/2023,Retrait sur GAB confrere  308290 FT23341ST7GM\BNK  BNI BNI ANTANINARENINA,Retrait,200000.0,,1034657.31,MCB Internet Banking Document (38).csv
07/12/2023,07/12/2023,Retrait sur GAB confrere  308870 FT23341VTKSP\BNK  BNI BNI ANTANINARENINA,Retrait,200000.0,,834657.31,MCB Internet Banking Document (38).csv
12/12/2023,11/12/2023,Frais de virement FT2334662TB7\BNK,Frais bancaires,2000.0,,832657.31,MCB Internet Banking Document (38).csv
12/12/2023,11/12/2023,TVA FT2334662TB7\BNK,Frais bancaires,400.0,,832257.31,MCB Internet Banking Document (38).csv
12/12/2023,11/12/2023,Prelevement automatic -DR DD INTERMEDIATARY FT2334662TB7\BNK   TELMA S.A F2312230774,Autre revenu,,249000.0,583257.31,MCB Internet Banking Document (38).csv
14/12/2023,14/12/2023,Virement recus Banque Confrere  RIAKE FT23348DFH9J\BNK   Acompte Fenohery,Riake,,300000.0,883257.31,MCB Internet Banking Document (38).csv
14/12/2023,14/12/2023,Retrait sur GAB confrere  644330 FT23348J4RXR\BNK  SGMADA Mahazo 2,Retrait,50000.0,,833257.31,MCB Internet Banking Document (38).csv
18/12/2023,18/12/2023,Retrait sur GAB confrere  700670 FT23352H8C51\BNK  SGMADA Agence MAHAZO,Retrait,50000.0,,783257.31,MCB Internet Banking Document (38).csv
18/12/2023,18/12/2023,DB vente carte confrere  461130 FT23352GJQ1D\BNK RASOAMIARAMANANA LOVASO,Paiement carte,35000.0,,748257.31,MCB Internet Banking Document (38).csv
18/12/2023,18/12/2023,Retrait sur GAB confrere  490530 FT23352LD1X0\BNK  BOAMGXB-GAB- EXT SIEGE,Retrait,100000.0,,648257.31,MCB Internet Banking Document (38).csv
18/12/2023,18/12/2023,Retrait sur GAB confrere  REV FT23352Q6PNT\BNK   490650 BOAMGXB- GAB-EXT SIEGE,Retrait,100000.0,,748257.31,MCB Internet Banking Document (38).csv
18/12/2023,18/12/2023,Retrait sur GAB confrere  491240 FT23352S1SDV\BNK  BOAMGXB-GAB-02- EXT SIEG,Retrait,100000.0,,648257.31,MCB Internet Banking Document (38).csv
18/12/2023,18/12/2023,Retrait sur GAB confrere  493520 FT23352VWGNL\BNK  BNI BNI GALAXY ANDRAHAR,Retrait,100000.0,,548257.31,MCB Internet Banking Document (38).csv
19/12/2023,19/12/2023,DB vente carte etrangere  280580 FT23353ZL8JW\BNK  CONTABO.COM,Paiement carte,65849.73,,482407.58,MCB Internet Banking Document (38).csv
26/12/2023,26/12/2023,Retrait sur GAB confrere  412710 FT2336027HY9\BNK  SGMADA Mahazo,Retrait,50000.0,,432407.58,MCB Internet Banking Document (38).csv
27/12/2023,27/12/2023,Retrait sur GAB confrere  411070 FT23361SB03C\BNK  SGMADA Mahazo 2,Retrait,50000.0,,382407.58,MCB Internet Banking Document (38).csv
29/12/2023,01/01/2024,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20231231,Frais bancaires,2000.0,,380407.58,MCB Internet Banking Document (38).csv
29/12/2023,01/01/2024,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20231231,Frais bancaires,10000.0,,370407.58,MCB Internet Banking Document (38).csv
02/01/2024,02/01/2024,DB vente carte etrangere  275980 FT24002Q367Q\BNK  SPOTIFY AB,Paiement carte,14076.63,,356330.95,MCB Internet Banking Document (13).csv
08/01/2024,08/01/2024,Virement recus Banque Confrere MADINTEX GROUPE SA FT240087C087\BNK   2EME ACOMPTE S FACTURE,Autre revenu,,3217081.0,3573411.95,MCB Internet Banking Document (13).csv
10/01/2024,10/01/2024,JUICE Virement autre banque locale RASOLONIRINA MAMPIONONA IRIS FT24010RXX97\BNK   Mihaja,Autre revenu,,1000000.0,2573411.95,MCB Internet Banking Document (13).csv
10/01/2024,10/01/2024,Retrait sur GAB confrere  593030 FT24010XCFML\BNK  SGMADA Mahazo,Retrait,200000.0,,2373411.95,MCB Internet Banking Document (13).csv
11/01/2024,10/01/2024,Frais de virement FT240118SWQQ\BNK,Frais bancaires,2000.0,,2371411.95,MCB Internet Banking Document (13).csv
11/01/2024,10/01/2024,TVA FT240118SWQQ\BNK,Frais bancaires,400.0,,2371011.95,MCB Internet Banking Document (13).csv
11/01/2024,10/01/2024,Prelevement automatic -DR DD INTERMEDIATARY FT240118SWQQ\BNK   TELMA S.A F2401294699,Autre revenu,,249000.0,2122011.95,MCB Internet Banking Document (13).csv
11/01/2024,11/01/2024,Retrait sur GAB confrere  572120 FT240110H0HJ\BNK  SGMADA Agence MAHAZO,Retrait,300000.0,,1822011.95,MCB Internet Banking Document (13).csv
12/01/2024,12/01/2024,Retrait sur GAB confrere  635130 FT24012ZG3YB\BNK  BNI BNI ANTSAKAVIRO,Retrait,250000.0,,1572011.95,MCB Internet Banking Document (13).csv
15/01/2024,15/01/2024,DB vente carte confrere  578280 FT24015GZR1L\BNK  STATION JOVENA TAKARIVA,Paiement carte,20000.0,,1552011.95,MCB Internet Banking Document (13).csv
15/01/2024,15/01/2024,Retrait sur GAB confrere  408490 FT240153KP14\BNK  SGMADA Mahazo,Retrait,400000.0,,1152011.95,MCB Internet Banking Document (13).csv
15/01/2024,15/01/2024,Retrait sur GAB confrere  409370 FT24015T4R68\BNK  SGMADA Mahazo,Retrait,150000.0,,1002011.95,MCB Internet Banking Document (13).csv
15/01/2024,15/01/2024,Virement recus Banque Confrere MADAGASCAR OIL FT24015YY5BS\BNK   EN FAVEUR DE DIVERS,Autre revenu,,5549500.0,6551511.95,MCB Internet Banking Document (13).csv
16/01/2024,16/01/2024,DB vente carte confrere  519620 FT24016R8SLK\BNK  STATION JOVENA TATSINAN,Paiement carte,20000.0,,6531511.95,MCB Internet Banking Document (13).csv
16/01/2024,16/01/2024,Retrait sur GAB confrere  552110 FT240164JTX4\BNK  BNI BNI ANTSAKAVIRO,Retrait,800000.0,,5731511.95,MCB Internet Banking Document (13).csv
16/01/2024,16/01/2024,Retrait sur GAB confrere  552820 FT24016PHNRR\BNK  BNI BNI ANTSAKAVIRO,Retrait,800000.0,,4931511.95,MCB Internet Banking Document (13).csv
16/01/2024,16/01/2024,Retrait sur GAB confrere  553530 FT2401656YZK\BNK  BNI BNI ANTSAKAVIRO,Retrait,800000.0,,4131511.95,MCB Internet Banking Document (13).csv
16/01/2024,16/01/2024,Retrait sur GAB confrere  649900 FT2401690CFY\BNK  BNI TANA WATER FRONT,Retrait,100000.0,,4031511.95,MCB Internet Banking Document (13).csv
17/01/2024,17/01/2024,Retrait en especes  LUI MEME TT24017T3M3P  BESOIN PERSONNEL,Retrait,2800000.0,,1231511.95,MCB Internet Banking Document (13).csv
19/01/2024,19/01/2024,DB vente carte etrangere  289600 FT24019SQNVQ\BNK  CONTABO.COM,Paiement carte,65474.82,,1166037.13,MCB Internet Banking Document (13).csv
19/01/2024,19/01/2024,Retrait sur GAB confrere  666390 FT24019JFYN4\BNK  SGMADA Agence MAHAZO,Retrait,100000.0,,1066037.13,MCB Internet Banking Document (13).csv
22/01/2024,22/01/2024,DB vente carte confrere  563270 FT240222P7N3\BNK  STATION JOVENA TATSINAN,Paiement carte,20000.0,,1046037.13,MCB Internet Banking Document (13).csv
22/01/2024,22/01/2024,Retrait sur GAB confrere  582300 FT2402244VYH\BNK  BNI BNIANALAMAHITSY,Retrait,100000.0,,946037.13,MCB Internet Banking Document (13).csv
22/01/2024,22/01/2024,DB vente carte confrere  478550 FT24022G614L\BNK  STATION JOVENA TATSINAN,Paiement carte,55000.0,,891037.13,MCB Internet Banking Document (13).csv
23/01/2024,23/01/2024,DB vente carte etrangere  817770 FT24023T6CP1\BNK  GOOGLE DOMAINS,Paiement carte,61086.3,,829950.83,MCB Internet Banking Document (13).csv
23/01/2024,23/01/2024,Retrait sur GAB confrere  672270 FT240233C1PS\BNK  SGMADA Mahazo,Retrait,120000.0,,709950.83,MCB Internet Banking Document (13).csv
26/01/2024,26/01/2024,DB vente carte confrere  520080 FT24026GT2SS\BNK  STATION JOVENA TATSINAN,Paiement carte,20000.0,,689950.83,MCB Internet Banking Document (13).csv
26/01/2024,26/01/2024,Retrait sur GAB confrere  688110 FT240268C63L\BNK  BNI BNI AMPASAMPITO,Retrait,100000.0,,589950.83,MCB Internet Banking Document (13).csv
30/01/2024,30/01/2024,Retrait sur GAB confrere  657900 FT24030VDF3D\BNK  SGMADA Agence MAHAZO,Retrait,20000.0,,569950.83,MCB Internet Banking Document (13).csv
31/01/2024,01/02/2024,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240131,Frais bancaires,2000.0,,567950.83,MCB Internet Banking Document (13).csv
31/01/2024,01/02/2024,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240131,Frais bancaires,10000.0,,557950.83,MCB Internet Banking Document (13).csv
01/02/2024,01/02/2024,DB vente carte etrangere  275970 FT240325Z16W\BNK  SPOTIFY AB,Paiement carte,13945.52,,544005.31,MCB Internet Banking Document (14).csv
02/02/2024,02/02/2024,Retrait sur GAB confrere  265330 FT24033R9PQB\BNK  SGMADA Mahazo 2,Retrait,50000.0,,494005.31,MCB Internet Banking Document (14).csv
05/02/2024,05/02/2024,Retrait sur GAB confrere  661800 FT24036JXGG8\BNK  SGMADA Agence MAHAZO,Retrait,50000.0,,444005.31,MCB Internet Banking Document (14).csv
06/02/2024,06/02/2024,DB vente carte confrere  313110 FT240371DDRV\BNK  STATION JOVENA TATSINAN,Paiement carte,20000.0,,424005.31,MCB Internet Banking Document (14).csv
07/02/2024,07/02/2024,DB vente carte confrere  473880 FT240383K40C\BNK  STATION JOVENA TATSINAN,Paiement carte,20000.0,,404005.31,MCB Internet Banking Document (14).csv
08/02/2024,08/02/2024,Retrait sur GAB confrere  561360 FT24039150XH\BNK  SGMADA Agence MAHAZO,Retrait,50000.0,,354005.31,MCB Internet Banking Document (14).csv
12/02/2024,09/02/2024,Frais de virement FT24043LRKZ8\BNK,Frais bancaires,2000.0,,352005.31,MCB Internet Banking Document (14).csv
12/02/2024,09/02/2024,TVA FT24043LRKZ8\BNK,Frais bancaires,400.0,,351605.31,MCB Internet Banking Document (14).csv
12/02/2024,09/02/2024,Prelevement automatic -DR DD INTERMEDIATARY FT24043LRKZ8\BNK   TELMA S.A F2402365430,Autre revenu,,249000.0,102605.31,MCB Internet Banking Document (14).csv
15/02/2024,15/02/2024,Retrait sur GAB confrere  470240 FT24046YVB28\BNK  BNI BNI AMPASAMPITO,Retrait,20000.0,,82605.31,MCB Internet Banking Document (14).csv
15/02/2024,15/02/2024,Virement recus Banque Confrere  RIAKE FT240468TKTW\BNK   Paiement RIAKE,Riake,,700000.0,782605.31,MCB Internet Banking Document (14).csv
15/02/2024,15/02/2024,Retrait sur GAB confrere  675300 FT24046B67W0\BNK  BNI BNI AMPASAMPITO,Retrait,50000.0,,732605.31,MCB Internet Banking Document (14).csv
15/02/2024,15/02/2024,DB vente carte confrere  676290 FT24046VFP9L\BNK  STATION JOVENA TATSINAN,Paiement carte,20000.0,,712605.31,MCB Internet Banking Document (14).csv
16/02/2024,16/02/2024,Retrait sur GAB confrere  554700 FT2404798VNK\BNK  SGMADA Agence MAHAZO,Retrait,100000.0,,612605.31,MCB Internet Banking Document (14).csv
16/02/2024,16/02/2024,DB vente carte confrere  652900 FT24047W3VB9\BNK  STATION JOVENA TATSINAN,Paiement carte,20000.0,,592605.31,MCB Internet Banking Document (14).csv
19/02/2024,19/02/2024,DB vente carte confrere  433300 FT24050LRDR5\BNK  STATION JOVENA AMBOHIMA,Paiement carte,50000.0,,542605.31,MCB Internet Banking Document (14).csv
19/02/2024,19/02/2024,DB vente carte etrangere  282990 FT24050RMFCD\BNK  CONTABO.COM,Paiement carte,65353.96,,477251.35,MCB Internet Banking Document (14).csv
21/02/2024,21/02/2024,Retrait sur GAB confrere  377000 FT24052RP16M\BNK  MAHAZO,Retrait,50000.0,,427251.35,MCB Internet Banking Document (14).csv
22/02/2024,22/02/2024,DB vente carte etrangere  507330 FT24053M473K\BNK  Netflix.com,Paiement carte,18624.24,,408627.11,MCB Internet Banking Document (14).csv
23/02/2024,23/02/2024,Retrait sur GAB confrere  420820 FT24054SLNRL\BNK  BNI BNI AMPASAMPITO,Retrait,50000.0,,358627.11,MCB Internet Banking Document (14).csv
26/02/2024,26/02/2024,Retrait sur GAB confrere  374350 FT240572GWXL\BNK  BNI STATION TOTAL BY PA,Retrait,50000.0,,308627.11,MCB Internet Banking Document (14).csv
28/02/2024,28/02/2024,DB vente carte confrere  348930 FT24059MST3R\BNK  STATION JOVENA TATSINAN,Paiement carte,40000.0,,268627.11,MCB Internet Banking Document (14).csv
29/02/2024,01/03/2024,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240229,Frais bancaires,2000.0,,266627.11,MCB Internet Banking Document (14).csv
29/02/2024,01/03/2024,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240229,Frais bancaires,10000.0,,256627.11,MCB Internet Banking Document (14).csv
01/03/2024,01/03/2024,DB vente carte etrangere  275990 FT240612LBV2\BNK  SPOTIFY AB,Paiement carte,13888.6,,242738.51,MCB Internet Banking Document (15).csv
04/03/2024,04/03/2024,Retrait sur GAB confrere  232640 FT24064QL6B7\BNK  BNI BNI AMPASAMPITO,Retrait,140000.0,,102738.51,MCB Internet Banking Document (15).csv
04/03/2024,04/03/2024,DB vente carte confrere  452780 FT24064M5YYP\BNK  STATION JOVENA TATSINAN,Paiement carte,20000.0,,82738.51,MCB Internet Banking Document (15).csv
08/03/2024,08/03/2024,DB vente carte confrere  489140 FT24068RZRZV\BNK  STATION JOVENA TATSINAN,Paiement carte,20000.0,,62738.51,MCB Internet Banking Document (15).csv
13/03/2024,13/03/2024,Virement recus Banque Confrere  RIAKE FT24073Z9HWT\BNK   Paiement RIAKE,Riake,,360000.0,422738.51,MCB Internet Banking Document (15).csv
13/03/2024,13/03/2024,Frais de virement FT24073MHTJ6\BNK,Frais bancaires,2000.0,,420738.51,MCB Internet Banking Document (15).csv
13/03/2024,13/03/2024,TVA FT24073MHTJ6\BNK,Frais bancaires,400.0,,420338.51,MCB Internet Banking Document (15).csv
13/03/2024,13/03/2024,Prelevement -DR  F2403441121 FT24073MHTJ6\BNK,Autre revenu,,249000.0,171338.51,MCB Internet Banking Document (15).csv
18/03/2024,18/03/2024,Retrait sur GAB confrere  440600 FT24078VPVM2\BNK  SGMADA Mahazo 2,Retrait,100000.0,,71338.51,MCB Internet Banking Document (15).csv
18/03/2024,18/03/2024,DB vente carte confrere  498970 FT24078QGK54\BNK  STATION JOVENA TATSINAN,Paiement carte,20000.0,,51338.51,MCB Internet Banking Document (15).csv
20/03/2024,20/03/2024,DB vente carte etrangere  696010 FT24080SCNP6\BNK  FACEBK JFADY2LYR2,Paiement carte,9223.73,,42114.78,MCB Internet Banking Document (15).csv
21/03/2024,21/03/2024,DB vente carte etrangere  281750 FT240817BN4R\BNK  FACEBK FNSBXZ7ZR2,Paiement carte,9176.07,,32938.71,MCB Internet Banking Document (15).csv
21/03/2024,21/03/2024,DB vente carte etrangere  510090 FT24081088XV\BNK  FACEBK QACN234ZR2,Paiement carte,9176.07,,23762.64,MCB Internet Banking Document (15).csv
21/03/2024,21/03/2024,Virement recus Banque Confrere  RIAKE FT240816KQW9\BNK   Paiement RIAKE Suite Meristheme,Riake,,200000.0,223762.64,MCB Internet Banking Document (15).csv
21/03/2024,21/03/2024,DB vente carte etrangere  698360 FT24081JVSLG\BNK  FACEBK GUZW234ZR2,Paiement carte,9176.07,,214586.57,MCB Internet Banking Document (15).csv
22/03/2024,22/03/2024,DB vente carte etrangere  204460 FT24082ZJ266\BNK  FACEBK 2AW6H3YYR2,Paiement carte,9115.69,,205470.88,MCB Internet Banking Document (15).csv
22/03/2024,22/03/2024,DB vente carte etrangere  285840 FT24082S4ZN1\BNK  CONTABO.COM,Paiement carte,63764.25,,141706.63,MCB Internet Banking Document (15).csv
22/03/2024,22/03/2024,DB vente carte etrangere  440730 FT24082HDHNJ\BNK  FACEBK LF26N2UYR2,Paiement carte,9115.69,,132590.94,MCB Internet Banking Document (15).csv
22/03/2024,22/03/2024,DB vente carte etrangere  645010 FT2408281W21\BNK  FACEBK FG4J23LYR2,Paiement carte,9115.69,,123475.25,MCB Internet Banking Document (15).csv
25/03/2024,25/03/2024,DB vente carte etrangere  792500 FT24085V1ZL3\BNK  FACEBK NT37ZZ7ZR2,Paiement carte,9115.69,,114359.56,MCB Internet Banking Document (15).csv
25/03/2024,25/03/2024,Retrait sur GAB confrere  662090 FT24085NV6NF\BNK  MAHAZO,Retrait,30000.0,,84359.56,MCB Internet Banking Document (15).csv
26/03/2024,26/03/2024,DB vente carte etrangere  522620 FT240868ZMBQ\BNK  NAME-CHEAP.COM NB7PZQ,Paiement carte,23235.32,,61124.24,MCB Internet Banking Document (15).csv
28/03/2024,01/04/2024,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240331,Frais bancaires,2000.0,,59124.24,MCB Internet Banking Document (15).csv
28/03/2024,01/04/2024,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240331,Frais bancaires,10000.0,,49124.24,MCB Internet Banking Document (15).csv
03/04/2024,03/04/2024,DB vente carte confrere  425850 FT240940ML6Y\BNK  STATION JOVENA TATSINAN,Paiement carte,20000.0,,29124.24,MCB Internet Banking Document (16).csv
08/04/2024,08/04/2024,Depot en especes  LUI MEME TT24099QDLVD,Autre revenu,,260000.0,289124.24,MCB Internet Banking Document (16).csv
09/04/2024,09/04/2024,DB vente carte confrere  351980 FT24100RY3YC\BNK  ROVACOM PRO SARL,Paiement carte,20000.0,,269124.24,MCB Internet Banking Document (16).csv
11/04/2024,11/04/2024,Transfer Wallet to Bank Mvola Wallet to FT24102CQ79F\BNK,Mvola (sortie),5000.0,,274124.24,MCB Internet Banking Document (16).csv
11/04/2024,11/04/2024,Transfer Wallet to Bank Mvola Wallet to FT241027KXMD\BNK,Mvola (sortie),760000.0,,1034124.24,MCB Internet Banking Document (16).csv
11/04/2024,11/04/2024,JUICE Virement autre banque locale RASOLONIRINA MAMPIONONA IRIS FT24102B17HK\BNK   Magileads,Autre revenu,,660000.0,374124.24,MCB Internet Banking Document (16).csv
11/04/2024,11/04/2024,Frais de virement FT241021SJ8Q\BNK,Frais bancaires,600.0,,373524.24,MCB Internet Banking Document (16).csv
11/04/2024,11/04/2024,TVA FT241021SJ8Q\BNK,Frais bancaires,120.0,,373404.24,MCB Internet Banking Document (16).csv
11/04/2024,11/04/2024,Transfer Bank to Wallet  MVOLA WALLET FT241021SJ8Q\BNK   Mvola Bank to Wallet,Mvola (sortie),120000.0,,253404.24,MCB Internet Banking Document (16).csv
12/04/2024,11/04/2024,Frais de virement FT24103WV9FR\BNK,Frais bancaires,2000.0,,251404.24,MCB Internet Banking Document (16).csv
12/04/2024,11/04/2024,TVA FT24103WV9FR\BNK,Frais bancaires,400.0,,251004.24,MCB Internet Banking Document (16).csv
12/04/2024,11/04/2024,Prelevement automatic -DR DD INTERMEDIATARY FT24103WV9FR\BNK   TELMA S.A F2404521080,Autre revenu,,249000.0,2004.24,MCB Internet Banking Document (16).csv
19/04/2024,19/04/2024,Transfer Wallet to Bank Mvola Wallet to FT24110SZ1DQ\BNK,Mvola (sortie),90000.0,,92004.24,MCB Internet Banking Document (16).csv
22/04/2024,22/04/2024,DB vente carte etrangere  250280 FT24113JLQ29\BNK  CONTABO.COM,Paiement carte,63352.98,,28651.26,MCB Internet Banking Document (16).csv
30/04/2024,01/05/2024,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240430,Frais bancaires,2000.0,,26651.26,MCB Internet Banking Document (16).csv
30/04/2024,01/05/2024,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240430,Frais bancaires,10000.0,,16651.26,MCB Internet Banking Document (16).csv
06/05/2024,06/05/2024,Transfer Wallet to Bank Mvola Wallet to FT24127M95YR\BNK,Mvola (sortie),5000.0,,21651.26,MCB Internet Banking Document (17).csv
06/05/2024,06/05/2024,Virement recus Banque Confrere  RIAKE FT24127YQDB2\BNK   Acompte Mrway,Riake,,900000.0,921651.26,MCB Internet Banking Document (17).csv
07/05/2024,07/05/2024,Virement recus Banque Confrere  INNOVEO FT2412896VYK\BNK   OV INNOVEO 12 2024,Autre revenu,,876000.0,1797651.26,MCB Internet Banking Document (17).csv
07/05/2024,07/05/2024,Retrait sur GAB confrere  610130 FT24128MMFX4\BNK  SGMADA Agence MAHAZO,Retrait,400000.0,,1397651.26,MCB Internet Banking Document (17).csv
07/05/2024,07/05/2024,Re**DEMO** FT24128J3K3Y\BNK  SGMADA Agence MAHAZO,Autre revenu,,800000.0,597651.26,MCB Internet Banking Document (17).csv
10/05/2024,08/05/2024,Frais de virement FT24131X5GXW\BNK,Frais bancaires,5000.0,,592651.26,MCB Internet Banking Document (17).csv
10/05/2024,08/05/2024,TVA FT24131X5GXW\BNK,Frais bancaires,1000.0,,591651.26,MCB Internet Banking Document (17).csv
13/05/2024,13/05/2024,Transfer Bank to Wallet  MVOLA WALLET FT241342Q086\BNK   Mvola Bank to Wallet,Mvola (sortie),20000.0,,322651.26,MCB Internet Banking Document (17).csv
14/05/2024,14/05/2024,Transfer Bank to Wallet  MVOLA WALLET FT24135M1JJZ\BNK   Mvola Bank to Wallet,Mvola (sortie),21000.0,,301651.26,MCB Internet Banking Document (17).csv
21/05/2024,21/05/2024,DB vente carte etrangere  271950 FT24142NGQ35\BNK  CONTABO.COM,Paiement carte,63571.55,,228079.71,MCB Internet Banking Document (17).csv
21/05/2024,21/05/2024,Transfer Bank to Wallet  MVOLA WALLET FT24142T2ZKJ\BNK   Mvola Bank to Wallet,Mvola (sortie),5000.0,,223079.71,MCB Internet Banking Document (17).csv
21/05/2024,21/05/2024,Retrait sur GAB confrere  449710 FT24142KBVHD\BNK  SGMADA Dab Behoririka,Retrait,220000.0,,3079.71,MCB Internet Banking Document (17).csv
31/05/2024,01/06/2024,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240531,Frais bancaires,2000.0,,1079.71,MCB Internet Banking Document (17).csv
10/06/2024,10/06/2024,Transfer Wallet to Bank Mvola Wallet to FT24162Y217R\BNK,Mvola (sortie),270000.0,,261079.71,MCB Internet Banking Document (18).csv
10/06/2024,07/06/2024,Frais de virement FT24162M67XW\BNK,Frais bancaires,5000.0,,256079.71,MCB Internet Banking Document (18).csv
10/06/2024,07/06/2024,TVA FT24162M67XW\BNK,Frais bancaires,1000.0,,255079.71,MCB Internet Banking Document (18).csv
10/06/2024,07/06/2024,Prelevement automatic -DR DD INTERMEDIATARY FT24162M67XW\BNK   TELMA S.A F2406686500,Autre revenu,,249000.0,6079.71,MCB Internet Banking Document (18).csv
10/06/2024,07/06/2024,TVA FT24162BB28N\BNK,Frais bancaires,2400.0,,3679.71,MCB Internet Banking Document (18).csv
20/06/2024,20/06/2024,Virement recus Banque Confrere  RIAKE FT24172SRZV0\BNK   Reste MERISTHEME,Riake,,540000.0,531679.71,MCB Internet Banking Document (18).csv
21/06/2024,21/06/2024,Retrait sur GAB confrere  641990 FT24173J8RF4\BNK  MAHAZO,Retrait,50000.0,,481679.71,MCB Internet Banking Document (18).csv
24/06/2024,24/06/2024,DB vente carte etrangere  241570 FT24176BRMM6\BNK  CONTABO.COM,Paiement carte,64286.26,,417393.45,MCB Internet Banking Document (18).csv
24/06/2024,24/06/2024,Virement recus Banque Confrere  RIAKE FT24176FTSBF\BNK   Reste Meristheme,Riake,,100000.0,517393.45,MCB Internet Banking Document (18).csv
28/06/2024,01/07/2024,TVA 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240630,Frais bancaires,2000.0,,515393.45,MCB Internet Banking Document (18).csv
28/06/2024,01/07/2024,Frais Tenue de compte 1079646.FRAIS.TENUE.COMPTE.MGA10 000.20240630,Frais bancaires,10000.0,,505393.45,MCB Internet Banking Document (18).csv
01/07/2024,01/07/2024,DB vente carte etrangere  684000 FT24183TBR4G\BNK  APPLE.COM/BILL,Paiement carte,13745.16,,491648.29,MCB Internet Banking Document (19).csv
03/07/2024,03/07/2024,Retrait sur GAB confrere  429430 FT2418503DTY\BNK  SGMADA Mahazo,Retrait,200000.0,,291648.29,MCB Internet Banking Document (19).csv
